athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Leonard, Ciara",Virginia,ACC,100H,2017,SO-2,,,13.71,s,Miami Hurricane Collegiate Invitational,2017-03-25,,,1.4,Outdoor,https://www.tfrrs.org/results/46899/3053302/Miami_Hurricane_Collegiate_Invitational/100-Hurdles,TFRRS all_performances
"Woodley, Alexis",Virginia,ACC,100H,2017,FR-1,,,13.88,s,Miami Hurricane Collegiate Invitational,2017-03-25,,,1.7,Outdoor,https://www.tfrrs.org/results/46899/3053302/Miami_Hurricane_Collegiate_Invitational/100-Hurdles,TFRRS all_performances
"Smith, Heather",Virginia,ACC,400H,2017,SR-4,,,1:01.53,s,Miami Hurricane Collegiate Invitational,2017-03-25,,,,Outdoor,https://www.tfrrs.org/results/46899/3053280/Miami_Hurricane_Collegiate_Invitational/400-Hurdles,TFRRS all_performances
"Sullivan, Holly",Virginia,ACC,400H,2017,JR-3,,,1:00.51,s,Miami Hurricane Collegiate Invitational,2017-03-25,,,,Outdoor,https://www.tfrrs.org/results/46899/3053280/Miami_Hurricane_Collegiate_Invitational/400-Hurdles,TFRRS all_performances
"Ezumah, Chimere",Virginia,ACC,400m,2017,SR-4,,,57.22,s,Miami Hurricane Collegiate Invitational,2017-03-25,,,,Outdoor,https://www.tfrrs.org/results/46899/3053270/Miami_Hurricane_Collegiate_Invitational/400-Meters,TFRRS all_performances
"Barron, Mia",Virginia,ACC,Long Jump,2017,SO-2,,,5.98,m,Miami Hurricane Collegiate Invitational,2017-03-25,,,-1.8,Outdoor,https://www.tfrrs.org/results/46899/3053282/Miami_Hurricane_Collegiate_Invitational/Long-Jump,TFRRS all_performances
"McKee, Kelly",Virginia,ACC,Long Jump,2017,SO-2,,,5.80,m,Miami Hurricane Collegiate Invitational,2017-03-25,,,-1.7,Outdoor,https://www.tfrrs.org/results/46899/3053282/Miami_Hurricane_Collegiate_Invitational/Long-Jump,TFRRS all_performances
"Leonard, Ciara",Virginia,ACC,100H,2017,SO-2,,,13.54,s,Virginia Quad,2017-04-08,,,0.1,Outdoor,https://www.tfrrs.org/results/50828/3097710/Virginia_Quad/100-Hurdles,TFRRS all_performances
"Smith, Heather",Virginia,ACC,100H,2017,SR-4,,,13.92,s,Virginia Quad,2017-04-08,,,0.1,Outdoor,https://www.tfrrs.org/results/50828/3097710/Virginia_Quad/100-Hurdles,TFRRS all_performances
"Woodley, Alexis",Virginia,ACC,100H,2017,FR-1,,,13.95,s,Virginia Quad,2017-04-08,,,0.1,Outdoor,https://www.tfrrs.org/results/50828/3097710/Virginia_Quad/100-Hurdles,TFRRS all_performances
