athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Ferguson, Takiyah",Florida State,ACC,400H,2025,FR-1,,,1:00.99,s,Terry Long FSU Relays,2025-03-27,,,,Outdoor,https://www.tfrrs.org/results/90740/5483736/Terry_Long_FSU_Relays/400-Hurdles,TFRRS all_performances
"Francis, Jaden",Florida State,ACC,400m,2025,JR-3,,,56.00,s,Terry Long FSU Relays,2025-03-27,,,,Outdoor,https://www.tfrrs.org/results/90740/5483734/Terry_Long_FSU_Relays/400-Meters,TFRRS all_performances
"Jones, Azharia",Florida State,ACC,Long Jump,2025,FR-1,,,6.19,m,Terry Long FSU Relays,2025-03-27,,,0.1,Outdoor,https://www.tfrrs.org/results/90740/5483750/Terry_Long_FSU_Relays/Long-Jump,TFRRS all_performances
"Ferguson, Takiyah",Florida State,ACC,400H,2025,FR-1,,,1:01.34,s,Florida Relays,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/91170/5650470/Florida_Relays/400-Hurdles,TFRRS all_performances
"Wilson, Tyra",Florida State,ACC,400H,2025,SR-4,,,56.01,s,Florida Relays,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/91170/5650470/Florida_Relays/400-Hurdles,TFRRS all_performances
"Jones, Azharia",Florida State,ACC,Long Jump,2025,FR-1,,,5.65,m,Florida Relays,2025-04-04,,,0.6,Outdoor,https://www.tfrrs.org/results/91170/5650378/Florida_Relays/Long-Jump,TFRRS all_performances
"Wilson, Tyra",Florida State,ACC,400H,2025,SR-4,,,55.39,s,LSU Alumni Gold,2025-04-26,,,,Outdoor,https://www.tfrrs.org/results/89964/5598079/LSU_Alumni_Gold/400-Hurdles,TFRRS all_performances
"Ferguson, Takiyah",Florida State,ACC,400m,2025,FR-1,,,54.38,s,LSU Alumni Gold,2025-04-26,,,,Outdoor,https://www.tfrrs.org/results/89964/5598077/LSU_Alumni_Gold/400-Meters,TFRRS all_performances
"Green, Alyia",Florida State,ACC,400m,2025,JR-3,,,52.78,s,LSU Alumni Gold,2025-04-26,,,,Outdoor,https://www.tfrrs.org/results/89964/5598077/LSU_Alumni_Gold/400-Meters,TFRRS all_performances
"Liburd, Kaelyaah",Florida State,ACC,400m,2025,SO-2,,,51.95,s,LSU Alumni Gold,2025-04-26,,,,Outdoor,https://www.tfrrs.org/results/89964/5598077/LSU_Alumni_Gold/400-Meters,TFRRS all_performances
"Jones, Azharia",Florida State,ACC,Long Jump,2025,FR-1,,,6.09,m,LSU Alumni Gold,2025-04-26,,,1.2,Outdoor,https://www.tfrrs.org/results/89964/5598056/LSU_Alumni_Gold/Long-Jump,TFRRS all_performances
"Ferguson, Takiyah",Florida State,ACC,400H,2025,FR-1,,,1:03.50,s,East Coast Relays,2025-05-02,,,,Outdoor,https://www.tfrrs.org/results/87164/5621807/East_Coast_Relays/400-Hurdles,TFRRS all_performances
"Ferguson, Takiyah",Florida State,ACC,400m,2025,FR-1,,,54.27,s,East Coast Relays,2025-05-02,,,,Outdoor,https://www.tfrrs.org/results/87164/5621806/East_Coast_Relays/400-Meters,TFRRS all_performances
"Green, Alyia",Florida State,ACC,400m,2025,JR-3,,,53.80,s,East Coast Relays,2025-05-02,,,,Outdoor,https://www.tfrrs.org/results/87164/5621806/East_Coast_Relays/400-Meters,TFRRS all_performances
