athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
Abby Geiser,Duke,ACC,400H,2023,SO-2,,,1:00.27,s,Raleigh Relays,2023-03-23,Final,9,,Outdoor,https://flashresults.com/2023_Meets/Outdoor/03-23_RaleighRelays/010-1_compiled.htm,verified_available_partial
Haley Rizek,Duke,ACC,400H,2023,SR-4,,,1:00.17,s,Raleigh Relays,2023-03-23,Final,8,,Outdoor,https://flashresults.com/2023_Meets/Outdoor/03-23_RaleighRelays/010-1_compiled.htm,verified_available_partial
Meredith Sims,Duke,ACC,400H,2023,SO-2,,,1:02.20,s,Raleigh Relays,2023-03-23,Final,15,,Outdoor,https://flashresults.com/2023_Meets/Outdoor/03-23_RaleighRelays/010-1_compiled.htm,verified_available_partial
Anoush Krafian,Duke,ACC,100H,2023,SR-4,,,15.19,s,Duke Invitational,2023-04-06,Heptathlon,1,1.6,Outdoor,https://worldathletics.org/competition/calendar-results/results/7198078?eventId=10229522,verified_available_partial
Arianna Gragg,Duke,ACC,400H,2023,SR-4,,,58.96,s,Penn Relays,2023-04-27,Final,8,,Outdoor,https://pennrelaysonline.com/History/results.aspx?cy=2023&en=201,verified_available_partial
Anoush Krafian,Duke,ACC,100H,2023,SR-4,,,14.58,s,Charlotte Invitational,2023-04-28,Final,10,,Outdoor,https://nc.milesplit.com/meets/540729-charlotte-invitational-2023/teams/1254,verified_available_partial
Emily Sloan,Duke,ACC,100H,2023,SR-4,,,13.65,s,Charlotte Invitational,2023-04-28,Final,3,,Outdoor,https://nc.milesplit.com/meets/540729-charlotte-invitational-2023/teams/1254,verified_available_partial
Sara Absten,Duke,ACC,100H,2023,FR-1,,,14.32,s,Charlotte Invitational,2023-04-28,Final,7,,Outdoor,https://nc.milesplit.com/meets/540729-charlotte-invitational-2023/teams/1254,verified_available_partial
Carly King,Duke,ACC,400m,2023,JR-3,,,54.06,s,Charlotte Invitational,2023-04-28,Final,2,,Outdoor,https://nc.milesplit.com/meets/540729-charlotte-invitational-2023/teams/1254,verified_available_partial
Jenna Crean,Duke,ACC,400m,2023,JR-3,,,55.28,s,Charlotte Invitational,2023-04-28,Final,3,,Outdoor,https://nc.milesplit.com/meets/540729-charlotte-invitational-2023/teams/1254,verified_available_partial
Anoush Krafian,Duke,ACC,Long Jump,2023,SR-4,,,5.40,m,Charlotte Invitational,2023-04-28,Final,7,,Outdoor,https://nc.milesplit.com/meets/540729-charlotte-invitational-2023/teams/1254,verified_available_partial
Gianna Locci,Duke,ACC,Long Jump,2023,FR-1,,,5.55,m,Charlotte Invitational,2023-04-28,Final,5,,Outdoor,https://nc.milesplit.com/meets/540729-charlotte-invitational-2023/teams/1254,verified_available_partial
Sara Absten,Duke,ACC,Long Jump,2023,FR-1,,,5.59,m,Charlotte Invitational,2023-04-28,Final,4,,Outdoor,https://nc.milesplit.com/meets/540729-charlotte-invitational-2023/teams/1254,verified_available_partial
Julia Jackson,Duke,ACC,400m,2023,FR-1,,,52.80,s,ACC Outdoor Track & Field Championships,2023-05-13,Final,5,,Outdoor,https://tfrrs.org/results/81191/4928822/ACC_Outdoor_Track__Field_Championships/Womens-400-Meters,verified_available_partial
Lauren Tolbert,Duke,ACC,400m,2023,FR-1,,,52.98,s,ACC Outdoor Track & Field Championships,2023-05-13,Final,6,,Outdoor,https://tfrrs.org/results/81191/4928822/ACC_Outdoor_Track__Field_Championships/Womens-400-Meters,verified_available_partial
Megan McGinnis,Duke,ACC,400m,2023,SO-2,,,51.43,s,ACC Outdoor Track & Field Championships,2023-05-13,Final,1,,Outdoor,https://tfrrs.org/results/81191/4928822/ACC_Outdoor_Track__Field_Championships/Womens-400-Meters,verified_available_partial
