athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
Tyra Wilson,Florida State,ACC,100H,2023,SO-2,,,13.16,s,FSU Relays,2023-03-23,Final,,1.9,Outdoor,https://www.tfrrs.org/top_performances/FL_college_f_Florida_State.html?list_hnd=4153&season_hnd=608,multi_source_verified_available
Alexandra Webster,Florida State,ACC,400H,2023,JR-3,,,56.96,s,FSU Relays,2023-03-23,Final,1,,Outdoor,https://worldathletics.org/competition/calendar-results/results/7198182?eventId=10229523,multi_source_verified_available
Ava Klein,Florida State,ACC,400H,2023,JR-3,,,58.61,s,FSU Relays,2023-03-23,Final,5,,Outdoor,https://worldathletics.org/competition/calendar-results/results/7198182?eventId=10229523,multi_source_verified_available
Makiya Spencer,Florida State,ACC,400H,2023,SR-4,,,1:02.06,s,FSU Relays,2023-03-23,Final,1,,Outdoor,https://worldathletics.org/competition/calendar-results/results/7198182?eventId=10229523,multi_source_verified_available
Tyra Wilson,Florida State,ACC,400H,2023,SO-2,,,57.91,s,FSU Relays,2023-03-23,Final,2,,Outdoor,https://worldathletics.org/competition/calendar-results/results/7198182?eventId=10229523,multi_source_verified_available
Michelle Petit-Pointe,Florida State,ACC,400m,2023,SO-2,,,57.31,s,FSU Relays,2023-03-23,Final,3,,Outdoor,https://worldathletics.org/competition/calendar-results/results/7198182?eventId=10229511,multi_source_verified_available
Makiya Spencer,Florida State,ACC,400H,2023,SR-4,,,1:02.60,s,Pepsi Florida Relays,2023-03-31,Final,22,,Outdoor,https://seminoles.com/sports/womens-track-and-field/roster/makiya-spencer/173,multi_source_verified_available
Tyra Wilson,Florida State,ACC,400H,2023,SO-2,,,57.47,s,Pepsi Florida Relays,2023-03-31,Final,,,Outdoor,https://www.tfrrs.org/top_performances/FL_college_f_Florida_State.html?list_hnd=4153&season_hnd=608,multi_source_verified_available
Ava Klein,Florida State,ACC,400m,2023,JR-3,,,56.58,s,UF Tom Jones Memorial,2023-04-14,Final,,,Outdoor,https://www.tfrrs.org/top_performances/FL_college_f_Florida_State.html?list_hnd=4153&season_hnd=608,multi_source_verified_available
Makiya Spencer,Florida State,ACC,400H,2023,SR-4,,,1:02.61,s,LSU Alumni Gold,2023-04-22,Final,14,,Outdoor,https://seminoles.com/sports/womens-track-and-field/roster/makiya-spencer/173,multi_source_verified_available
Faith Banks,Florida State,ACC,400m,2023,SR-4,,,53.24,s,LSU Alumni Gold,2023-04-22,Final,,,Outdoor,https://www.tfrrs.org/top_performances/FL_college_f_Florida_State.html?list_hnd=4153&season_hnd=608,multi_source_verified_available
Catherine Fleming,Florida State,ACC,100H,2023,FR-1,,,16.19,s,UNF East Coast Relays,2023-04-28,Final,,1.7,Outdoor,https://www.tfrrs.org/top_performances/FL_college_f_Florida_State.html?list_hnd=4153&season_hnd=608,multi_source_verified_available
Makiya Spencer,Florida State,ACC,400H,2023,SR-4,,,1:02.94,s,UNF East Coast Relays,2023-04-28,Final,14,,Outdoor,https://seminoles.com/sports/womens-track-and-field/roster/makiya-spencer/173,multi_source_verified_available
Michelle Petit-Pointe,Florida State,ACC,400m,2023,SO-2,,,56.33,s,UNF East Coast Relays,2023-04-28,Final,,,Outdoor,https://www.tfrrs.org/top_performances/FL_college_f_Florida_State.html?list_hnd=4153&season_hnd=608,multi_source_verified_available
Tyra Wilson,Florida State,ACC,400m,2023,SO-2,,,54.92,s,UNF East Coast Relays,2023-04-28,Final,,,Outdoor,https://www.tfrrs.org/top_performances/FL_college_f_Florida_State.html?list_hnd=4153&season_hnd=608,multi_source_verified_available
Ella Madson,Florida State,ACC,100H,2023,SO-2,,,14.68,s,ACC Outdoor Track & Field Championships,2023-05-11,Heptathlon,,0.7,Outdoor,https://www.tfrrs.org/top_performances/FL_college_f_Florida_State.html?list_hnd=4153&season_hnd=608,multi_source_verified_available
Makiya Spencer,Florida State,ACC,400H,2023,SR-4,,,1:01.34,s,ACC Outdoor Track & Field Championships,2023-05-11,Prelim,18,,Outdoor,https://seminoles.com/sports/womens-track-and-field/roster/makiya-spencer/173,multi_source_verified_available
Ella Madson,Florida State,ACC,Long Jump,2023,SO-2,,,5.26,m,ACC Outdoor Track & Field Championships,2023-05-11,Heptathlon,,-2.4,Outdoor,https://www.tfrrs.org/top_performances/FL_college_f_Florida_State.html?list_hnd=4153&season_hnd=608,multi_source_verified_available
Alexandra Webster,Florida State,ACC,100H,2023,JR-3,,,13.00,s,NCAA East Preliminary Round,2023-05-25,Prelim,,1.8,Outdoor,https://seminoles.com/news/2023/5/27/four-more-noles-punch-tickets-on-ncaa-on-saturday,multi_source_verified_available
Faith Banks,Florida State,ACC,400m,2023,SR-4,,,54.64,s,NCAA East Preliminary Round,2023-05-27,Quarterfinal,21,,Outdoor,https://seminoles.com/news/2023/5/27/four-more-noles-punch-tickets-on-ncaa-on-saturday,multi_source_verified_available
