athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Fortuna, Emma",Clemson,ACC,100H,2026,JR-3,,,15.61,s,UCF Black & Gold Challenge,2026-03-20,,,1.8,Outdoor,https://www.tfrrs.org/results/92770/5856936/UCF_Black__Gold_Challenge/100-Hurdles,TFRRS all_performances
"Curtis, Sophia",Clemson,ACC,400H,2026,FR-1,,,1:00.58,s,UCF Black & Gold Challenge,2026-03-20,,,,Outdoor,https://www.tfrrs.org/results/92770/5856957/UCF_Black__Gold_Challenge/400-Hurdles,TFRRS all_performances
"Buelow, Brynn",Clemson,ACC,400m,2026,FR-1,,,54.82,s,UCF Black & Gold Challenge,2026-03-20,,,,Outdoor,https://www.tfrrs.org/results/92770/5856947/UCF_Black__Gold_Challenge/400-Meters,TFRRS all_performances
"Spoor, Danya",Clemson,ACC,400m,2026,FR-1,,,56.60,s,UCF Black & Gold Challenge,2026-03-20,,,,Outdoor,https://www.tfrrs.org/results/92770/5856947/UCF_Black__Gold_Challenge/400-Meters,TFRRS all_performances
"Williams, Shanque",Clemson,ACC,400m,2026,SO-2,,,55.42,s,UCF Black & Gold Challenge,2026-03-20,,,,Outdoor,https://www.tfrrs.org/results/92770/5856947/UCF_Black__Gold_Challenge/400-Meters,TFRRS all_performances
"Fortuna, Emma",Clemson,ACC,Long Jump,2026,JR-3,,,5.15,m,UCF Black & Gold Challenge,2026-03-20,,,2.4,Outdoor,https://www.tfrrs.org/results/92770/5856930/UCF_Black__Gold_Challenge/Long-Jump,TFRRS all_performances
"Spoor, Danya",Clemson,ACC,Long Jump,2026,FR-1,,,5.26,m,UCF Black & Gold Challenge,2026-03-20,,,5.3,Outdoor,https://www.tfrrs.org/results/92770/5856930/UCF_Black__Gold_Challenge/Long-Jump,TFRRS all_performances
"Stapleton, Tia",Clemson,ACC,Long Jump,2026,JR-3,,,5.96,m,UCF Black & Gold Challenge,2026-03-20,,,2.0,Outdoor,https://www.tfrrs.org/results/92770/5856930/UCF_Black__Gold_Challenge/Long-Jump,TFRRS all_performances
"Fortuna, Emma",Clemson,ACC,100H,2026,JR-3,,,15.38,s,Emory Thrills in the Hills 2026,2026-03-26,,,3.0,Outdoor,https://www.tfrrs.org/results/93861/5903361/Emory_Thrills_in_the_Hills_2026/100-Hurdles,TFRRS all_performances
"Spoor, Danya",Clemson,ACC,100H,2026,FR-1,,,16.03,s,Emory Thrills in the Hills 2026,2026-03-26,,,-1.0,Outdoor,https://www.tfrrs.org/results/93861/5903361/Emory_Thrills_in_the_Hills_2026/100-Hurdles,TFRRS all_performances
"Fortuna, Emma",Clemson,ACC,Long Jump,2026,JR-3,,,5.10,m,Emory Thrills in the Hills 2026,2026-03-26,,,+0.0,Outdoor,https://www.tfrrs.org/results/93861/5903365/Emory_Thrills_in_the_Hills_2026/Long-Jump,TFRRS all_performances
"Spoor, Danya",Clemson,ACC,Long Jump,2026,FR-1,,,4.85,m,Emory Thrills in the Hills 2026,2026-03-26,,,+0.0,Outdoor,https://www.tfrrs.org/results/93861/5903365/Emory_Thrills_in_the_Hills_2026/Long-Jump,TFRRS all_performances
"Campbell, Briana",Clemson,ACC,100H,2026,SO-2,,,13.43,s,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01,,,1.8,Outdoor,https://www.tfrrs.org/results/94985/5911812/2026_98th_Clyde_Littlefield_Texas_Relays_Univ_College/100-Hurdles,TFRRS all_performances
