athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Heddens, Elise",Duke,ACC,100H,2026,SR-4,,,14.15,s,Bob Davidson Team Challenge presented by Norris Woody,2026-03-20,,,0.7,Outdoor,https://www.tfrrs.org/results/94247/5860359/Bob_Davidson_Team_Challenge_presented_by_Norris_Woody/100-Hurdles,TFRRS all_performances
"Hughes, Olivia",Duke,ACC,100H,2026,SO-2,,,14.79,s,Bob Davidson Team Challenge presented by Norris Woody,2026-03-20,,,0.7,Outdoor,https://www.tfrrs.org/results/94247/5860359/Bob_Davidson_Team_Challenge_presented_by_Norris_Woody/100-Hurdles,TFRRS all_performances
"Tarpeh, Johrdyn",Duke,ACC,400H,2026,SR-4,,,1:00.54,s,Bob Davidson Team Challenge presented by Norris Woody,2026-03-20,,,,Outdoor,https://www.tfrrs.org/results/94247/5860361/Bob_Davidson_Team_Challenge_presented_by_Norris_Woody/400-Hurdles,TFRRS all_performances
"Goggans, Bailey",Duke,ACC,400m,2026,SR-4,,,54.88,s,Bob Davidson Team Challenge presented by Norris Woody,2026-03-20,,,,Outdoor,https://www.tfrrs.org/results/94247/5860350/Bob_Davidson_Team_Challenge_presented_by_Norris_Woody/400-Meters,TFRRS all_performances
"Wimbish, Amber",Duke,ACC,400m,2026,SO-2,,,54.32,s,Bob Davidson Team Challenge presented by Norris Woody,2026-03-20,,,,Outdoor,https://www.tfrrs.org/results/94247/5860350/Bob_Davidson_Team_Challenge_presented_by_Norris_Woody/400-Meters,TFRRS all_performances
"Heddens, Elise",Duke,ACC,Long Jump,2026,SR-4,,,5.37,m,Bob Davidson Team Challenge presented by Norris Woody,2026-03-20,,,1.0,Outdoor,https://www.tfrrs.org/results/94247/5860338/Bob_Davidson_Team_Challenge_presented_by_Norris_Woody/Long-Jump,TFRRS all_performances
"Hughes, Olivia",Duke,ACC,Long Jump,2026,SO-2,,,5.42,m,Bob Davidson Team Challenge presented by Norris Woody,2026-03-20,,,0.6,Outdoor,https://www.tfrrs.org/results/94247/5860338/Bob_Davidson_Team_Challenge_presented_by_Norris_Woody/Long-Jump,TFRRS all_performances
"Locci, Gianna",Duke,ACC,Long Jump,2026,SR-4,,,6.22,m,Bob Davidson Team Challenge presented by Norris Woody,2026-03-20,,,0.4,Outdoor,https://www.tfrrs.org/results/94247/5860338/Bob_Davidson_Team_Challenge_presented_by_Norris_Woody/Long-Jump,TFRRS all_performances
"Heddens, Elise",Duke,ACC,100H,2026,SR-4,,,14.57,s,Raleigh Relays,2026-03-26,,,-1.0,Outdoor,https://www.tfrrs.org/results/94354/5877105/Raleigh_Relays/100-Hurdles,TFRRS all_performances
"Hughes, Olivia",Duke,ACC,100H,2026,SO-2,,,14.94,s,Raleigh Relays,2026-03-26,,,0.2,Outdoor,https://www.tfrrs.org/results/94354/5877105/Raleigh_Relays/100-Hurdles,TFRRS all_performances
"Roberts, Jill",Duke,ACC,100H,2026,JR-3,,,14.66,s,Raleigh Relays,2026-03-26,,,-2.0,Outdoor,https://www.tfrrs.org/results/94354/5877105/Raleigh_Relays/100-Hurdles,TFRRS all_performances
"Baker, Braelyn",Duke,ACC,400H,2026,SO-2,,,55.77,s,Raleigh Relays,2026-03-26,,,,Outdoor,https://www.tfrrs.org/results/94354/5877106/Raleigh_Relays/400-Hurdles,TFRRS all_performances
"Tarpeh, Johrdyn",Duke,ACC,400H,2026,SR-4,,,1:00.43,s,Raleigh Relays,2026-03-26,,,,Outdoor,https://www.tfrrs.org/results/94354/5877106/Raleigh_Relays/400-Hurdles,TFRRS all_performances
