athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Harris, Habiba",Florida,SEC,100H,2025,FR-1,,,13.05,seconds,Terry Long FSU Relays,2025-03-27,,,0.3,Outdoor,https://www.tfrrs.org/results/90740/5483728/Terry_Long_FSU_Relays/100-Hurdles,TFRRS all_performances
"Waters, Thalia",Florida,SEC,100H,2025,FR-1,,,13.48,seconds,Terry Long FSU Relays,2025-03-27,,,0.3,Outdoor,https://www.tfrrs.org/results/90740/5483728/Terry_Long_FSU_Relays/100-Hurdles,TFRRS all_performances
"Banales, Alyssa",Florida,SEC,Long Jump,2025,FR-1,,,6.20,m,Terry Long FSU Relays,2025-03-27,,,0.3,Outdoor,https://www.tfrrs.org/results/90740/5483750/Terry_Long_FSU_Relays/Long-Jump,TFRRS all_performances
"Brown, Kendall",Florida,SEC,Long Jump,2025,SO-2,,,5.83,m,Terry Long FSU Relays,2025-03-27,,,0.9,Outdoor,https://www.tfrrs.org/results/90740/5483750/Terry_Long_FSU_Relays/Long-Jump,TFRRS all_performances
"Harris, Habiba",Florida,SEC,100H,2025,FR-1,,,12.69,seconds,Florida Relays,2025-04-04,,,2.1,Outdoor,https://www.tfrrs.org/results/91170/5650455/Florida_Relays/100-Hurdles,TFRRS all_performances
"Harris, Habiba",Florida,SEC,100H,2025,FR-1,,,12.85,seconds,Florida Relays,2025-04-04,,,-1.0,Outdoor,https://www.tfrrs.org/results/91170/5650455/Florida_Relays/100-Hurdles,TFRRS all_performances
"Waters, Thalia",Florida,SEC,100H,2025,FR-1,,,13.75,seconds,Florida Relays,2025-04-04,,,-1.0,Outdoor,https://www.tfrrs.org/results/91170/5650455/Florida_Relays/100-Hurdles,TFRRS all_performances
"Penn, Quincy",Florida,SEC,400m,2025,SO-2,,,53.03,seconds,Florida Relays,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/91170/5650395/Florida_Relays/400-Meters,TFRRS all_performances
"Banales, Alyssa",Florida,SEC,Long Jump,2025,FR-1,,,6.15,m,Florida Relays,2025-04-04,,,2.0,Outdoor,https://www.tfrrs.org/results/91170/5650424/Florida_Relays/Long-Jump,TFRRS all_performances
"Brown, Kendall",Florida,SEC,Long Jump,2025,SO-2,,,5.63,m,Florida Relays,2025-04-04,,,-0.1,Outdoor,https://www.tfrrs.org/results/91170/5650378/Florida_Relays/Long-Jump,TFRRS all_performances
"Harris, Habiba",Florida,SEC,100H,2025,FR-1,,,13.23,seconds,Tom Jones Invitational,2025-04-18,,,-1.2,Outdoor,https://www.tfrrs.org/results/91823/5651919/Tom_Jones_Invitational/100-Hurdles,TFRRS all_performances
"Harris, Habiba",Florida,SEC,100H,2025,FR-1,,,13.83,seconds,Tom Jones Invitational,2025-04-18,,,-3.1,Outdoor,https://www.tfrrs.org/results/91823/5651919/Tom_Jones_Invitational/100-Hurdles,TFRRS all_performances
"Waters, Thalia",Florida,SEC,100H,2025,FR-1,,,13.71,seconds,Tom Jones Invitational,2025-04-18,,,1.1,Outdoor,https://www.tfrrs.org/results/91823/5651919/Tom_Jones_Invitational/100-Hurdles,TFRRS all_performances
"Tresvant, Shakynah",Florida,SEC,400H,2025,FR-1,,,1:00.70,seconds,Tom Jones Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/91823/5651941/Tom_Jones_Invitational/400-Hurdles,TFRRS all_performances
"Banales, Alyssa",Florida,SEC,Long Jump,2025,FR-1,,,6.19,m,Tom Jones Invitational,2025-04-18,,,-2.2,Outdoor,https://www.tfrrs.org/results/91823/5651963/Tom_Jones_Invitational/Long-Jump,TFRRS all_performances
"Brown, Kendall",Florida,SEC,Long Jump,2025,SO-2,,,5.69,m,Tom Jones Invitational,2025-04-18,,,-0.7,Outdoor,https://www.tfrrs.org/results/91823/5651963/Tom_Jones_Invitational/Long-Jump,TFRRS all_performances
"Charlton, Anthaya",Florida,SEC,Long Jump,2025,JR-3,,,6.82,m,Tom Jones Invitational,2025-04-18,,,0.6,Outdoor,https://www.tfrrs.org/results/91823/5651965/Tom_Jones_Invitational/Long-Jump,TFRRS all_performances
"Harris, Habiba",Florida,SEC,100H,2025,FR-1,,,13.17,seconds,LSU Invitational,2025-05-03,,,0.8,Outdoor,https://www.tfrrs.org/results/89969/5621968/LSU_Invitational/100-Hurdles,TFRRS all_performances
"Harris, Habiba",Florida,SEC,100H,2025,FR-1,,,12.62,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,1.6,Outdoor,https://www.tfrrs.org/results/92589/5664580/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Harris, Habiba",Florida,SEC,100H,2025,FR-1,,,12.75,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,1.8,Outdoor,https://www.tfrrs.org/results/92589/5664580/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Penn, Quincy",Florida,SEC,400m,2025,SO-2,,,54.06,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92589/5664581/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Banales, Alyssa",Florida,SEC,Long Jump,2025,FR-1,,,6.08,m,SEC Outdoor Track & Field Championships,2025-05-15,,,-1.8,Outdoor,https://www.tfrrs.org/results/92589/5664552/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Charlton, Anthaya",Florida,SEC,Long Jump,2025,JR-3,,,6.47,m,SEC Outdoor Track & Field Championships,2025-05-15,,,-2.9,Outdoor,https://www.tfrrs.org/results/92589/5664552/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Harris, Habiba",Florida,SEC,100H,2025,FR-1,,,12.80,seconds,NCAA Division I East First Round,2025-05-28,,,1.1,Outdoor,https://www.tfrrs.org/results/92620/5669364/NCAA_Division_I_East_First_Round/100-Hurdles,TFRRS all_performances
"Harris, Habiba",Florida,SEC,100H,2025,FR-1,,,12.80,seconds,NCAA Division I East First Round,2025-05-28,,,+0.0,Outdoor,https://www.tfrrs.org/results/92620/5669364/NCAA_Division_I_East_First_Round/100-Hurdles,TFRRS all_performances
"Banales, Alyssa",Florida,SEC,Long Jump,2025,FR-1,,,6.41,m,NCAA Division I East First Round,2025-05-28,,,0.2,Outdoor,https://www.tfrrs.org/results/92620/5669379/NCAA_Division_I_East_First_Round/Long-Jump,TFRRS all_performances
"Charlton, Anthaya",Florida,SEC,Long Jump,2025,JR-3,,,6.52,m,NCAA Division I East First Round,2025-05-28,,,-1.2,Outdoor,https://www.tfrrs.org/results/92620/5669379/NCAA_Division_I_East_First_Round/Long-Jump,TFRRS all_performances
"Harris, Habiba",Florida,SEC,100H,2025,FR-1,,,12.84,seconds,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,+0.0,Outdoor,https://www.tfrrs.org/results/92668/5672539/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Banales, Alyssa",Florida,SEC,Long Jump,2025,FR-1,,,6.10,m,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,0.3,Outdoor,https://www.tfrrs.org/results/92668/5672519/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Charlton, Anthaya",Florida,SEC,Long Jump,2025,JR-3,,,6.58,m,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,1.8,Outdoor,https://www.tfrrs.org/results/92668/5672519/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
