athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Bikembo, Pauline",Florida,SEC,100H,2026,JR-3,,,14.17,seconds,Terry Long Florida State Relays,2026-03-26,,,0.1,Outdoor,https://www.tfrrs.org/results/96024/5869176/Terry_Long_Florida_State_Relays/100-Hurdles,TFRRS all_performances
"Elmore, Abby",Florida,SEC,100H,2026,FR-1,,,15.46,seconds,Terry Long Florida State Relays,2026-03-26,,,0.1,Outdoor,https://www.tfrrs.org/results/96024/5869176/Terry_Long_Florida_State_Relays/100-Hurdles,TFRRS all_performances
"Samuel, Aleesa",Florida,SEC,100H,2026,FR-1,,,14.36,seconds,Terry Long Florida State Relays,2026-03-26,,,0.8,Outdoor,https://www.tfrrs.org/results/96024/5869176/Terry_Long_Florida_State_Relays/100-Hurdles,TFRRS all_performances
"Samuel, Aleesa",Florida,SEC,100H,2026,FR-1,,,13.90,seconds,2026 Pepsi Florida Relays,2026-04-03,,,-1.2,Outdoor,https://www.tfrrs.org/results/95329/6002532/2026_Pepsi_Florida_Relays/100-Hurdles,TFRRS all_performances
"Campbell, Malia",Florida,SEC,400m,2026,FR-1,,,53.26,seconds,2026 Pepsi Florida Relays,2026-04-03,,,,Outdoor,https://www.tfrrs.org/results/95329/6002554/2026_Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"Penn, Quincy",Florida,SEC,400m,2026,JR-3,,,52.13,seconds,2026 Pepsi Florida Relays,2026-04-03,,,,Outdoor,https://www.tfrrs.org/results/95329/6002554/2026_Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"Wright, Marianna",Florida,SEC,400m,2026,FR-1,,,55.00,seconds,2026 Pepsi Florida Relays,2026-04-03,,,,Outdoor,https://www.tfrrs.org/results/95329/6002554/2026_Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"Samuel, Aleesa",Florida,SEC,100H,2026,FR-1,,,14.14,seconds,Tom Jones Memorial,2026-04-16,,,-0.8,Outdoor,https://www.tfrrs.org/results/96536/5940546/Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Sutton, Sydney",Florida,SEC,400H,2026,FR-1,,,56.62,seconds,Tom Jones Memorial,2026-04-16,,,,Outdoor,https://www.tfrrs.org/results/96536/5940569/Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
"Wright, Marianna",Florida,SEC,400H,2026,FR-1,,,58.25,seconds,Tom Jones Memorial,2026-04-16,,,,Outdoor,https://www.tfrrs.org/results/96536/5940567/Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
