athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Flynn, Kennedy",South Carolina,SEC,100H,2025,FR-1,,,13.41,seconds,Weems Baskin Invitational 2025,2025-03-22,,,4.7,Outdoor,https://www.tfrrs.org/results/89580/5463394/Weems_Baskin_Invitational_2025/100-Hurdles,TFRRS all_performances
"Flynn, Kennedy",South Carolina,SEC,100H,2025,FR-1,,,14.22,seconds,Weems Baskin Invitational 2025,2025-03-22,,,3.8,Outdoor,https://www.tfrrs.org/results/89580/5463394/Weems_Baskin_Invitational_2025/100-Hurdles,TFRRS all_performances
"Hamilton, Joslyn",South Carolina,SEC,100H,2025,FR-1,,,13.26,seconds,Weems Baskin Invitational 2025,2025-03-22,,,4.7,Outdoor,https://www.tfrrs.org/results/89580/5463394/Weems_Baskin_Invitational_2025/100-Hurdles,TFRRS all_performances
"Hamilton, Joslyn",South Carolina,SEC,100H,2025,FR-1,,,13.85,seconds,Weems Baskin Invitational 2025,2025-03-22,,,2.0,Outdoor,https://www.tfrrs.org/results/89580/5463394/Weems_Baskin_Invitational_2025/100-Hurdles,TFRRS all_performances
"Childress, Madison",South Carolina,SEC,Long Jump,2025,SO-2,,,5.51,m,Weems Baskin Invitational 2025,2025-03-22,,,1.3,Outdoor,https://www.tfrrs.org/results/89580/5463385/Weems_Baskin_Invitational_2025/Long-Jump,TFRRS all_performances
"Gist, Cameran",South Carolina,SEC,Long Jump,2025,FR-1,,,5.83,m,Weems Baskin Invitational 2025,2025-03-22,,,1.9,Outdoor,https://www.tfrrs.org/results/89580/5463385/Weems_Baskin_Invitational_2025/Long-Jump,TFRRS all_performances
"Kinard, Maliya",South Carolina,SEC,Long Jump,2025,FR-1,,,5.68,m,Weems Baskin Invitational 2025,2025-03-22,,,0.9,Outdoor,https://www.tfrrs.org/results/89580/5463385/Weems_Baskin_Invitational_2025/Long-Jump,TFRRS all_performances
"Tidwell, Maleah",South Carolina,SEC,Long Jump,2025,SO-2,,,5.32,m,Weems Baskin Invitational 2025,2025-03-22,,,2.4,Outdoor,https://www.tfrrs.org/results/89580/5463385/Weems_Baskin_Invitational_2025/Long-Jump,TFRRS all_performances
"Flynn, Kennedy",South Carolina,SEC,100H,2025,FR-1,,,13.53,seconds,Florida Relays,2025-04-04,,,2.0,Outdoor,https://www.tfrrs.org/results/91170/5650455/Florida_Relays/100-Hurdles,TFRRS all_performances
"Hamilton, Joslyn",South Carolina,SEC,100H,2025,FR-1,,,13.56,seconds,Florida Relays,2025-04-04,,,-1.0,Outdoor,https://www.tfrrs.org/results/91170/5650455/Florida_Relays/100-Hurdles,TFRRS all_performances
