athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
Asia Smith,Florida,SEC,100H,2022,SR-4,,,14.42,seconds,94th Clyde Littlefield Texas Relays,2022-03-23,,,,Outdoor,https://floridagators.com/documents/download/2022/1/18/2022_Florida_Track_and_Field_Outdoor_Performance_Lists.pdf,legacy_source_needs_review
"Hall, Anna",Florida,SEC,100H,2022,SO-2,,,13.41,seconds,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,1.6,Outdoor,https://www.tfrrs.org/results/72503/4452842/2022_94th_Clyde_Littlefield_Texas_Relays/100-Hurdles,TFRRS all_performances
"Lester, Sterling",Florida,SEC,100H,2022,JR-3,,,13.78,seconds,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,-1.9,Outdoor,https://www.tfrrs.org/results/72503/4452842/2022_94th_Clyde_Littlefield_Texas_Relays/100-Hurdles,TFRRS all_performances
"Watson, Vanessa",Florida,SEC,400H,2022,SO-2,,,57.38,seconds,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,,Outdoor,https://www.tfrrs.org/results/72503/4440620/2022_94th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
"Watson, Vanessa",Florida,SEC,400H,2022,SO-2,,,57.80,seconds,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,,Outdoor,https://www.tfrrs.org/results/72503/4440620/2022_94th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2022,SO-2,,,6.73,m,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,1.9,Outdoor,https://www.tfrrs.org/results/72503/4440624/2022_94th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
"Hall, Anna",Florida,SEC,Long Jump,2022,SO-2,,,6.23,m,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,0.9,Outdoor,https://www.tfrrs.org/results/72503/4452846/2022_94th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
"Lester, Sterling",Florida,SEC,Long Jump,2022,JR-3,,,5.93,m,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,1.2,Outdoor,https://www.tfrrs.org/results/72503/4452846/2022_94th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
"Moore, Jasmine",Florida,SEC,Long Jump,2022,SO-2,,,6.75,m,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,1.7,Outdoor,https://www.tfrrs.org/results/72503/4440624/2022_94th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
"Hall, Anna",Florida,SEC,100H,2022,SO-2,,,13.63,seconds,Florida Relays,2022-03-31,,,-0.8,Outdoor,https://www.tfrrs.org/results/72948/4463913/Florida_Relays/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2022,SO-2,,,12.99,seconds,Florida Relays,2022-03-31,,,-0.4,Outdoor,https://www.tfrrs.org/results/72948/4463913/Florida_Relays/100-Hurdles,TFRRS all_performances
"Hall, Anna",Florida,SEC,400H,2022,SO-2,,,55.35,seconds,Florida Relays,2022-03-31,,,,Outdoor,https://www.tfrrs.org/results/72948/4463928/Florida_Relays/400-Hurdles,TFRRS all_performances
"Watson, Vanessa",Florida,SEC,400H,2022,SO-2,,,56.25,seconds,Florida Relays,2022-03-31,,,,Outdoor,https://www.tfrrs.org/results/72948/4463928/Florida_Relays/400-Hurdles,TFRRS all_performances
"Anderson, Doneisha",Florida,SEC,400m,2022,JR-3,,,54.32,seconds,Florida Relays,2022-03-31,,,,Outdoor,https://www.tfrrs.org/results/72948/4463895/Florida_Relays/400-Meters,TFRRS all_performances
"Braxton , Alissa",Florida,SEC,Long Jump,2022,SO-2,,,5.85,m,Florida Relays,2022-03-31,,,1.6,Outdoor,https://www.tfrrs.org/results/72948/4463897/Florida_Relays/Long-Jump,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2022,SO-2,,,6.47,m,Florida Relays,2022-03-31,,,-0.6,Outdoor,https://www.tfrrs.org/results/72948/4463900/Florida_Relays/Long-Jump,TFRRS all_performances
"Moore, Jasmine",Florida,SEC,Long Jump,2022,SO-2,,,6.52,m,Florida Relays,2022-03-31,,,+0.0,Outdoor,https://www.tfrrs.org/results/72948/4463900/Florida_Relays/Long-Jump,TFRRS all_performances
"Lester, Sterling",Florida,SEC,100H,2022,JR-3,,,13.62,seconds,UF Tom Jones Memorial,2022-04-15,,,0.8,Outdoor,https://www.tfrrs.org/results/73497/4502589/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2022,SO-2,,,12.58,seconds,UF Tom Jones Memorial,2022-04-15,,,1.9,Outdoor,https://www.tfrrs.org/results/73497/4502589/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2022,SO-2,,,12.67,seconds,UF Tom Jones Memorial,2022-04-15,,,1.5,Outdoor,https://www.tfrrs.org/results/73497/4502589/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Wells, Sasha",Florida,SEC,100H,2022,SR-4,,,13.72,seconds,UF Tom Jones Memorial,2022-04-15,,,1.5,Outdoor,https://www.tfrrs.org/results/73497/4502589/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
