athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Labrie-Smith, Hannah",Stanford,ACC,400H,2016,FR-1,,,1:01.43,s,Sacramento State Hornet Invitational,2016-03-18,,,,Outdoor,https://www.tfrrs.org/results/43564/2719315/Sacramento_State_Hornet_Invitational/400-Hurdles,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,100H,2016,FR-1,,,14.65,s,Stanford Invitational,2016-04-01,,,0.6,Outdoor,https://www.tfrrs.org/results/45256/2762439/Stanford_Invitational/100-Hurdles,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,100H,2016,FR-1,,,14.66,s,Stanford Invitational,2016-04-01,,,+0.0,Outdoor,https://www.tfrrs.org/results/45256/2762439/Stanford_Invitational/100-Hurdles,TFRRS all_performances
"Lewis, Amber",Stanford,ACC,100H,2016,SO-2,,,14.85,s,Stanford Invitational,2016-04-01,,,1.9,Outdoor,https://www.tfrrs.org/results/45256/2762439/Stanford_Invitational/100-Hurdles,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,400H,2016,FR-1,,,1:00.74,s,Stanford Invitational,2016-04-01,,,,Outdoor,https://www.tfrrs.org/results/45256/2762421/Stanford_Invitational/400-Hurdles,TFRRS all_performances
"Lewis, Amber",Stanford,ACC,400H,2016,SO-2,,,1:02.88,s,Stanford Invitational,2016-04-01,,,,Outdoor,https://www.tfrrs.org/results/45256/2762421/Stanford_Invitational/400-Hurdles,TFRRS all_performances
"Baker, Olivia",Stanford,ACC,400m,2016,SO-2,,,53.49,s,Stanford Invitational,2016-04-01,,,,Outdoor,https://www.tfrrs.org/results/45256/2762457/Stanford_Invitational/400-Meters,TFRRS all_performances
"Mongiovi, Missy",Stanford,ACC,400m,2016,FR-1,,,54.84,s,Stanford Invitational,2016-04-01,,,,Outdoor,https://www.tfrrs.org/results/45256/2762457/Stanford_Invitational/400-Meters,TFRRS all_performances
"Williams, Kristyn",Stanford,ACC,400m,2016,SR-4,,,53.80,s,Stanford Invitational,2016-04-01,,,,Outdoor,https://www.tfrrs.org/results/45256/2762457/Stanford_Invitational/400-Meters,TFRRS all_performances
"Forbes, Carla",Stanford,ACC,Long Jump,2016,SO-2,,,5.52,m,Stanford Invitational,2016-04-01,,,1.9,Outdoor,https://www.tfrrs.org/results/45256/2762451/Stanford_Invitational/Long-Jump,TFRRS all_performances
"Gayles, Daryth",Stanford,ACC,Long Jump,2016,SO-2,,,5.85,m,Stanford Invitational,2016-04-01,,,0.9,Outdoor,https://www.tfrrs.org/results/45256/2762451/Stanford_Invitational/Long-Jump,TFRRS all_performances
"Kwiatkowski, Marisa",Stanford,ACC,Long Jump,2016,SO-2,,,5.65,m,Stanford Invitational,2016-04-01,,5,2.9,Outdoor,https://gostanford.com/news/2016/04/1/a-winning-debut,legacy_source_needs_review
"Labrie-Smith, Hannah",Stanford,ACC,100H,2016,FR-1,,,14.30,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,0.8,Outdoor,https://www.tfrrs.org/results/45589/2781814/The_Big_Meet_-Cal_vs_Stanford/100-Hurdles,TFRRS all_performances
"Lewis, Amber",Stanford,ACC,100H,2016,SO-2,,,14.62,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,0.8,Outdoor,https://www.tfrrs.org/results/45589/2781814/The_Big_Meet_-Cal_vs_Stanford/100-Hurdles,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,400H,2016,FR-1,,,59.71,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/45589/2781810/The_Big_Meet_-Cal_vs_Stanford/400-Hurdles,TFRRS all_performances
"Lewis, Amber",Stanford,ACC,400H,2016,SO-2,,,1:03.84,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/45589/2781810/The_Big_Meet_-Cal_vs_Stanford/400-Hurdles,TFRRS all_performances
"Mongiovi, Missy",Stanford,ACC,400m,2016,FR-1,,,55.32,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/45589/2781804/The_Big_Meet_-Cal_vs_Stanford/400-Meters,TFRRS all_performances
"Williams, Kaitlyn",Stanford,ACC,400m,2016,JR-3,,,55.19,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/45589/2781804/The_Big_Meet_-Cal_vs_Stanford/400-Meters,TFRRS all_performances
"Williams, Kristyn",Stanford,ACC,400m,2016,SR-4,,,53.53,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/45589/2781804/The_Big_Meet_-Cal_vs_Stanford/400-Meters,TFRRS all_performances
"Gayles, Daryth",Stanford,ACC,Long Jump,2016,SO-2,,,5.66,m,The Big Meet -Cal vs. Stanford,2016-04-09,,,0.2,Outdoor,https://www.tfrrs.org/results/45589/2781829/The_Big_Meet_-Cal_vs_Stanford/Long-Jump,TFRRS all_performances
"Kwiatkowski, Marisa",Stanford,ACC,Long Jump,2016,SO-2,,,5.72,m,The Big Meet -Cal vs. Stanford,2016-04-09,,,0.6,Outdoor,https://www.tfrrs.org/results/45589/2781829/The_Big_Meet_-Cal_vs_Stanford/Long-Jump,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,100H,2016,FR-1,,,14.15,s,Michael Johnson Classic,2016-04-23,,,0.5,Outdoor,https://www.tfrrs.org/results/45651/2827008/Michael_Johnson_Classic/100-Hurdles,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,400H,2016,FR-1,,,59.67,s,Michael Johnson Classic,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/45651/2827016/Michael_Johnson_Classic/400-Hurdles,TFRRS all_performances
