athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Farrington, Melissa-Maree",Florida State,ACC,100H,2016,JR-3,,,13.79,s,USF Bulls Invitational,2016-03-17,,,-0.1,Outdoor,https://www.tfrrs.org/results/43769/2715038/USF_Bulls_Invitational/100-Hurdles,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,100H,2016,JR-3,,,14.43,s,USF Bulls Invitational,2016-03-17,,,-0.8,Outdoor,https://www.tfrrs.org/results/43769/2715038/USF_Bulls_Invitational/100-Hurdles,TFRRS all_performances
"Banton, McKoya",Florida State,ACC,100H,2016,FR-1,,,14.47,s,Florida State Relays,2016-03-25,,,-0.3,Outdoor,https://www.tfrrs.org/results/44862/2735541/Florida_State_Relays/100-Hurdles,TFRRS all_performances
"Farrington, Melissa-Maree",Florida State,ACC,100H,2016,JR-3,,,13.61,s,Florida State Relays,2016-03-25,,,-0.3,Outdoor,https://www.tfrrs.org/results/44862/2735541/Florida_State_Relays/100-Hurdles,TFRRS all_performances
"Jean, Mulern",Florida State,ACC,100H,2016,SR-4,,,13.20,s,Florida State Relays,2016-03-25,,,-0.3,Outdoor,https://www.tfrrs.org/results/44862/2735541/Florida_State_Relays/100-Hurdles,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,100H,2016,JR-3,,,14.15,s,Florida State Relays,2016-03-25,,,-0.3,Outdoor,https://www.tfrrs.org/results/44862/2735541/Florida_State_Relays/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2016,JR-3,,,13.63,s,Florida State Relays,2016-03-25,,,-0.3,Outdoor,https://www.tfrrs.org/results/44862/2735541/Florida_State_Relays/100-Hurdles,TFRRS all_performances
"Williams, Peta-Gay",Florida State,ACC,100H,2016,FR-1,,,13.78,s,Florida State Relays,2016-03-25,,,-0.3,Outdoor,https://www.tfrrs.org/results/44862/2735541/Florida_State_Relays/100-Hurdles,TFRRS all_performances
"Freeman, Der'Renae",Florida State,ACC,Long Jump,2016,SR-4,,,6.21,m,Florida State Relays,2016-03-25,,,-0.5,Outdoor,https://www.tfrrs.org/results/44862/2735554/Florida_State_Relays/Long-Jump,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,Long Jump,2016,JR-3,,,5.97,m,2016 Nike Clyde Littlefield Texas Relays,2016-03-30,,,1.1,Outdoor,https://www.tfrrs.org/results/43409/2836087/2016_Nike_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
